cik,display_name,first_file_date,last_file_date,total_hits,forms_touched,in_phrase_query,in_token_query,in_deferred_csv,signal_class
0001271834,"CHARTER COMMUNICATIONS, INC. /MO/  (CHTR)  (CIK 0001091667); CCO HOLDINGS CAPITAL CORP  (CIK 0001271834); CCO HOLDINGS LLC  (CIK 0001271833)",2016-08-15,2026-01-30,21,10-K;10-Q;8-K;8-K/A,true,false,false,both
0001273784,NATIONAL BEEF PACKING CO LLC  (CIK 0001273784),2010-06-08,2010-06-08,1,8-K,true,false,false,body-only
0001284807,PLY GEM HOLDINGS INC  (CIK 0001284807),2011-03-21,2018-04-27,55,10-K;10-K/A;10-Q;8-K;DEF 14A;PRE 14A,true,false,false,both
0001288248,NORCRAFT COMPANIES LP  (CIK 0001288248),2013-11-19,2013-11-19,1,8-K,true,false,false,body-only
0001297401,"DreamWorks Animation SKG, Inc.  (CIK 0001297401)",2004-12-10,2016-04-28,34,10-K;10-Q;8-K;DEF 14A;PRE 14A,true,false,false,both
0001303276,Marquee Holdings Inc.  (CIK 0001303276),2007-02-20,2010-06-15,12,10-K;10-Q;10-Q/A;8-K,true,false,false,body-only
0001305773,Conformis Inc  (CIK 0001305773),2019-03-15,2019-03-15,1,DEF 14A,true,false,false,body-only
0001309108,WEX Inc.  (WEX)  (CIK 0001309108),2005-02-14,2026-04-28,198,10-K;10-K/A;10-Q;10-Q/A;8-K;8-K/A;DEF 14A;DEFA14A;PRE 14A;S-1/A,true,false,true,both
0001311370,Lazard Ltd  (LAZ)  (CIK 0001311370),2005-03-21,2026-05-04,176,10-K;10-Q;8-K;8-K/A;DEF 14A;PRE 14A;S-1/A,true,false,false,both
0001317685,Alliance Laundry Holdings Inc.  (ALH)  (CIK 0001317685),2025-09-12,2025-09-12,1,S-1,true,false,false,exhibit-only
0001319161,Warner Music Group Corp.  (WMG)  (CIK 0001319161),2025-08-07,2025-08-07,1,10-Q,true,false,false,body-only
0001319764,"VWR Funding, Inc.  (CIK 0001319764)",2014-08-14,2015-08-14,6,10-K;10-Q;8-K,true,false,true,body-only
0001326141,Lazard Group LLC  (CIK 0001326141),2005-11-14,2010-03-01,3,10-K;10-Q,true,false,false,body-only
0001339605,"H&E Equipment Services, Inc.  (HEES)  (CIK 0001339605)",2017-07-14,2017-07-14,1,8-K,true,false,false,body-only
0001345122,"Compass Diversified Holdings  (CODI, CODI-PA, CODI-PB, CODI-PC)  (CIK 0001345126); Compass Group Diversified Holdings LLC  (CIK 0001345122)",2021-09-07,2021-09-07,1,8-K,true,false,false,exhibit-only
0001345126,"Compass Diversified Holdings  (CODI, CODI-PA, CODI-PB, CODI-PC)  (CIK 0001345126); Compass Group Diversified Holdings LLC  (CIK 0001345122)",2021-09-07,2021-09-07,1,8-K,true,false,false,exhibit-only
0001351051,"Skilled Healthcare Group, Inc.  (CIK 0001351051)",2014-08-18,2021-03-16,34,10-K;10-Q;8-K;DEF 14A;PRE 14A,true,false,false,both
0001355001,REALOGY CORP  (CIK 0001355001); Domus Holdings Corp  (HOUS)  (CIK 0001398987),2007-12-18,2012-03-02,16,10-K;10-Q;8-K;S-4,true,false,false,both
0001360901,Evercore Inc.  (EVR)  (CIK 0001360901),2006-05-12,2026-05-06,137,10-K;10-K/A;10-Q;10-Q/A;8-K;8-K/A;DEF 14A;DEFA14A;S-1,true,false,false,both
0001361658,"Wyndham Destinations, Inc.  (TNL)  (CIK 0001361658)",2018-06-04,2018-06-04,1,8-K,true,false,false,body-only
0001362468,Allegiant Travel CO  (ALGT)  (CIK 0001362468),2026-01-12,2026-01-12,1,8-K,true,false,false,exhibit-only
0001367832,AURORA DIAGNOSTICS HOLDINGS LLC  (CIK 0001367832),2012-03-23,2017-05-26,2,10-K;8-K,true,false,false,body-only
0001377013,TIME WARNER CABLE INC.  (CIK 0001377013),2015-05-26,2015-08-20,2,8-K;DEFM14A,true,false,false,both
0001377630,"National CineMedia, Inc.  (NCMI)  (CIK 0001377630)",2006-11-22,2026-05-12,164,10-K;10-K/A;10-Q;10-Q/A;8-K;8-K/A;DEF 14A;PRE 14A;S-1/A,true,false,false,both
0001378992,"BERRY GLOBAL GROUP, INC.  (BERY)  (CIK 0001378992)",2012-12-17,2021-11-18,87,10-K;10-K/A;10-Q;8-K;8-K/A;DEF 14A;PRE 14A,true,false,false,both
0001379895,DYNEGY INC.  (CIK 0001379895),2017-10-30,2018-01-25,4,8-K;DEFA14A;DEFM14A,true,false,false,body-only
0001380393,Fortress Investment Group LLC  (CIK 0001380393),2007-04-17,2017-11-09,99,10-K;10-K/A;10-Q;8-K;DEF 14A;DEFA14A;DEFM14A,true,false,false,both
0001380509,"HFF, Inc.  (CIK 0001380509)",2007-03-16,2019-06-19,117,10-K;10-K/A;10-Q;10-Q/A;8-K;DEF 14A;DEFM14A,true,false,false,both
0001381197,"Interactive Brokers Group, Inc.  (IBKR)  (CIK 0001381197)",2007-06-15,2026-05-07,108,10-K;10-K/A;10-Q;10-Q/A;8-K;DEF 14A,true,false,false,body-only
0001382821,Redfin Corp  (RDFN)  (CIK 0001382821),2025-03-10,2025-05-05,2,8-K;DEFM14A,true,false,false,both
0001385280,"Cinemark Holdings, Inc.  (CNK)  (CIK 0001385280); CINEMARK USA INC /TX  (CIK 0000885975)",2010-03-10,2025-11-05,47,10-K;10-Q,true,false,false,body-only
0001386926,KKR Financial Holdings LLC  (CIK 0001386926),2014-03-25,2014-03-25,1,DEFM14A,true,false,false,body-only
0001393818,Blackstone Group L.P.  (BX)  (CIK 0001393818),2007-06-27,2026-05-08,149,10-K;10-Q;8-K;8-K/A,true,false,false,both
0001396546,"Virgin Mobile USA, Inc.  (CIK 0001396546)",2007-09-05,2009-11-24,29,10-K;10-Q;8-K;8-K/A;DEF 14A;DEFA14A;DEFM14A;S-1/A,true,false,false,both
0001397821,Duff & Phelps Corp  (CIK 0001397821),2007-11-14,2013-04-23,34,10-K;10-K/A;10-Q;8-K;DEF 14A;DEFA14A;DEFM14A,true,false,false,both
0001398987,REALOGY CORP  (CIK 0001355001); Domus Holdings Corp  (HOUS)  (CIK 0001398987),2012-03-02,2012-03-02,1,10-K,true,false,false,exhibit-only
0001399249,"Pzena Investment Management, Inc.  (CIK 0001399249)",2007-12-05,2022-11-04,114,10-K;10-Q;8-K;DEF 14A;DEFA14A;DEFM14A;PRE 14A,true,false,false,both
0001403256,"Sculptor Capital Management, Inc.  (CIK 0001403256)",2007-10-22,2023-11-08,173,10-K;10-K/A;10-Q;8-K;DEF 14A;DEFA14A;DEFM14A;PRE 14A;S-1/A,true,false,false,both
0001403528,"Oaktree Capital Group, LLC  (OAK-PA, OAK-PB)  (CIK 0001403528)",2011-06-17,2026-04-20,88,10-K;10-K/A;10-Q;8-K;DEFM14A;S-1;S-1/A,true,false,true,both
0001403853,"Nuverra Environmental Solutions, Inc.  (CIK 0001403853)",2022-01-25,2022-01-25,1,DEFM14A,true,false,false,body-only
0001404912,"KKR & Co. Inc.  (KKR, KKRS)  (CIK 0001404912)",2010-07-20,2026-05-08,101,10-K;10-Q;8-K;DEF 14A;PRE 14A,true,false,false,both
0001405064,Galaxy Digital Inc.  (CIK 0001859392); Galaxy Digital Holdings Ltd.  (CIK 0001405064),2022-01-28,2025-03-28,2,S-4;S-4/A,true,false,false,exhibit-only
0001408075,GRAPHIC PACKAGING HOLDING CO  (GPK)  (CIK 0001408075),2017-10-24,2024-02-21,25,10-K;10-K/A;10-Q;8-K,true,false,false,body-only
0001410637,"RHI Entertainment, Inc.  (CIK 0001410637)",2008-08-07,2010-04-30,7,10-K;10-K/A;10-Q;8-K;DEF 14A,true,false,false,body-only
0001410939,"IVERIC bio, Inc.  (CIK 0001410939)",2023-03-24,2023-04-05,2,DEF 14A;PRE 14A,true,false,false,body-only
0001411494,"Apollo Asset Management, Inc.  (CIK 0001411494)",2008-04-08,2023-08-07,112,10-K;10-K/A;10-Q;8-K;DEF 14A;DEFA14A;DEFM14A;S-1;S-1/A,true,false,true,both
0001411579,"AMC ENTERTAINMENT HOLDINGS, INC.  (AMC)  (CIK 0001411579)",2014-03-04,2022-03-01,31,10-K;10-Q,true,false,false,body-only
0001412232,VWR Corp  (CIK 0001412232),2014-10-07,2017-11-07,24,10-K;10-Q;8-K;DEF 14A;DEFA14A;DEFM14A;PRE 14A,true,false,true,body-only
0001414932,Oaktree Specialty Lending Corp  (OCSL)  (CIK 0001414932); Oaktree Strategic Income Corp  (CIK 0001577791),2017-07-14,2019-05-21,4,DEF 14A;PRE 14A,true,false,false,body-only
0001416995,"Hicks Acquisition CO II, Inc.  (CIK 0001416995)",2012-05-16,2012-06-27,12,8-K;DEFA14A,true,false,false,body-only
0001419178,Artio Global Investors Inc.  (CIK 0001419178),2009-08-27,2013-05-06,33,10-K;10-Q;8-K;DEF 14A;DEFA14A;DEFM14A;S-1/A,true,false,false,both
0001420270,"Real Estate Services of Pennsylvania LLC  (CIK 0001420750); NRT Missouri LLC  (CIK 0001420753); Associated Client Referral LLC  (CIK 0001420762); South Land Title Co., Inc.  (CIK 0001420742); ATCOH Holding CO  (CIK 0001420776); Alpha Referral Network, LLC  (CIK 0001420679); NRT Commercial Ohio INC  (CIK 0001420637); Douglas & Jean Burgdorff, Inc.  (CIK 0001420687); Pacesetter Nevada, Inc.  (CIK 0001420960); Sunshine Group, Ltd.  (CIK 0001420643); NRT Insurance Agency, Inc.  (CIK 0001420690); Cotton Real Estate, Inc.  (CIK 0001420931); Coldwell Banker Pacific Properties LLC  (CIK 0001420954); Title Resource Group Services LLC  (CIK 0001420502); Sotheby's International Realty Licensee LLC  (CIK 0001420425); Rocky Mountain Settlement Services, LLC  (CIK 0001420429); Realogy Franchise Group LLC  (CIK 0001420444); NRT Utah LLC  (CIK 0001420450); NRT LLC  (CIK 0001420457); NRT Commercial Utah LLC  (CIK 0001420459); NRT Arizona LLC  (CIK 0001420463); CGRN, Inc.  (CIK 0001420310); Career Development Center, LLC  (CIK 0001420294); Referral Network, LLC  (CIK 0001420339); West Coast Escrow CO  (CIK 0001420334); Summit Escrow  (CIK 0001420327); ERA TM LLC  (CIK 0001420699); Coldwell Banker Real Estate LLC  (CIK 0001420274); Burrow Escrow Services, Inc.  (CIK 0001420273); Guardian Title Agency, LLC  (CIK 0001420337); Better Homes & Gardens Real Estate Licensee LLC  (CIK 0001420737); Real Estate Referrals LLC  (CIK 0001420751); NRT Missouri Referral Network LLC  (CIK 0001420752); Coldwell Banker Real Estate Services LLC  (CIK 0001420312); Coldwell Banker Residential Real Estate Services of Wisconsin, Inc.  (CIK 0001420771); Texas American Title CO  (CIK 0001420774); American Title CO of Houston  (CIK 0001420678); J.W. Riker - Northern R.I., Inc.  (CIK 0001420680); APEX Real Estate Information Services, LLP  (CIK 0001420684); APEX Real Estate Information Services, LLC  (CIK 0001420685); Corcoran Group - Brooklyn Landmark, LLC  (CIK 0001420653); Coldwell Banker Real Estate Services, Inc.  (CIK 0001420735); Market Street Settlement Group LLC  (CIK 0001420689); Home Referral Network LLC  (CIK 0001420964); Burnet Title LLC  (CIK 0001420938); DeWolfe Company, Inc.  (CIK 0001420933); DeWolfe Relocation Services, Inc.  (CIK 0001420484); Pacific Properties Referrals, Inc.  (CIK 0001420953); Coldwell Banker Commercial Pacific Properties LLC  (CIK 0001420495); Florida's Preferred School of Real Estate, Inc.  (CIK 0001420499); Title Resource Group Affiliates Holdings LLC  (CIK 0001420432); Sotheby's International Realty Affiliates LLC  (CIK 0001420426); Scranton Abstract, LLC  (CIK 0001420428); Realogy Services Venture Partner LLC  (CIK 0001420431); Realogy Global Services LLC  (CIK 0001420443); Pacific Access Holding Company, LLC  (CIK 0001420448); NRT Hawaii Referral LLC  (CIK 0001420458); NRT Arizona Referral LLC  (CIK 0001420462); Guardian Holding CO  (CIK 0001420468); Grand Title, LLC  (CIK 0001420469); FedState Strategic Consulting, INC  (CIK 0001420695); Equity Title Messenger Service Holding LLC  (CIK 0001420471); Century 21 Real Estate LLC  (CIK 0001420309); Cartus CORP  (CIK 0001420305); Advantage Title & Insurance, LLC  (CIK 0001420293); NRT Colorado LLC  (CIK 0001420338); West Coast Escrow Closing Co.  (CIK 0001420698); Mid-Exchange LLC  (CIK 0001420323); Equity Title CO  (CIK 0001420319); CB TM LLC  (CIK 0001420700); Real Estate Referral LLC  (CIK 0001421083); Texas American Title CO of Austin  (CIK 0001420773); Coldwell Banker Residential Referral Network, Inc.  (CIK 0001420683); Burgdorff Referral Associates, Inc.  (CIK 0001420688); DEWOLFE COMPANIES INC  (CIK 0000888138); Dewolfe Realty Affiliates  (CIK 0001420952); Referral Associates of Florida LLC  (CIK 0001420498); Realogy Services Group LLC  (CIK 0001420430); NRT Columbus LLC  (CIK 0001420461); Keystone Closing Services LLC  (CIK 0001420465); CDRE TM LLC  (CIK 0001420697); Four Star Corp.  (CIK 0001420343); National Coordination Alliance LLC  (CIK 0001420324); Coldwell Banker Residential Real Estate LLC  (CIK 0001420276); C21 TM LLC  (CIK 0001420701); Better Homes & Gardens Real Estate LLC  (CIK 0001420731); NRT Mid-Atlantic LLC  (CIK 0001420754); South-Land Title of Montgomery County, Inc.  (CIK 0001420741); NRT Texas LLC  (CIK 0001420749); Secured Land Transfers LLC  (CIK 0001420681); Burnet Title of Ohio, LLC  (CIK 0001420641); NRT Missouri Referral Network, Inc.  (CIK 0001420962); Sotheby's International Realty, Inc.  (CIK 0001420935); St. Joe Title Services LLC  (CIK 0001420496); Title Resources INC  (CIK 0001420500); Texas American Dissolution, Inc.  (CIK 0001420433); Sotheby's International Realty Referral Company, LLC  (CIK 0001420427); Realogy Licensing LLC  (CIK 0001420442); Hickory Title, LLC  (CIK 0001420466); First California Escrow CORP  (CIK 0001420694); Real Estate Referral Inc.  (CIK 0001420342); Colorado Commercial, LLC  (CIK 0001420335); Valley of California, Inc.  (CIK 0001420333); Fred Sands School of Real Estate  (CIK 0001420320); Coldwell Banker Residential Brokerage CO  (CIK 0001420275); TAW Holding Inc.  (CIK 0001420740); Guardian Title CO  (CIK 0001420321); Associates Realty Network  (CIK 0001420271); Miller Group, Inc.  (CIK 0001420930); Title Resource Group LLC  (CIK 0001420503); Lincoln Settlement Services LLC  (CIK 0001420779); Coldwell Banker Residential Referral Network  (CIK 0001420277); Batjac Real Estate Corp.  (CIK 0001420686); Referral Associates of New England LLC  (CIK 0001420932); Burgdorff Referral Associates LLC  (CIK 0001420759); Burnet Realty LLC  (CIK 0001420936); Title Resource Group Holdings LLC  (CIK 0001420504); Legend Title, LLC  (CIK 0001420446); Gulf South Settlement Services, LLC  (CIK 0001420467); Hillshire House, INC  (CIK 0001420341); Processing Solutions LLC  (CIK 0001420744); ERA General Agency of New Jersey, Inc.  (CIK 0001420481); Trust of New England, Inc.  (CIK 0001420934); TBR Settlement Services, LLC  (CIK 0001420434); NRT The Condo Store LLC  (CIK 0001420451); Mid-State Escrow CORP  (CIK 0001420691); Realogy Operations LLC  (CIK 0001420326); ERA Franchise Systems LLC  (CIK 0001420470); Burgdorff LLC  (CIK 0001420760); NRT Mid-Atlantic Title Services, LLC  (CIK 0001420951); NRT Settlement Services of Texas LLC  (CIK 0001420453); Shelter Title LLC  (CIK 0001420696); Referral Network Inc.  (CIK 0001420743); REALOGY CORP  (CIK 0001355001); St. Joe Real Estate Services, Inc.  (CIK 0001420497); NRT Arizona Commercial LLC  (CIK 0001420464); Coldwell Banker LLC  (CIK 0001420311); NRT Pittsburgh LLC  (CIK 0001420758); Cook-Pony Farm Real Estate, Inc.  (CIK 0001420479); NRT Missouri, Inc.  (CIK 0001420961); Referral Network LLC  (CIK 0001420955); Real Estate Services LLC  (CIK 0001420445); William Orange Realty, Inc.  (CIK 0001420292); Jack Gaughen LLC  (CIK 0001420755); Cartus Partner CORP  (CIK 0001421023); NRT Relocation LLC  (CIK 0001420455); Associates Investments  (CIK 0001420270); Patriot Settlement Services, LLC  (CIK 0001420447); NRT Arizona Exito LLC  (CIK 0001420778); NRT Sunshine Inc.  (CIK 0001420452); FSA Membership Services, LLC  (CIK 0001420692); Burnet Realty, Inc.  (CIK 0001420772); Franchise Settlement Services LLC  (CIK 0001420693); NRT New York LLC  (CIK 0001420456); Bob Tendler Real Estate, Inc.  (CIK 0001420340); Oncor International LLC  (CIK 0001420449); Associates Realty, Inc.  (CIK 0001420272); NRT Commercial LLC  (CIK 0001420460); ERA General Agency CORP  (CIK 0001420963); Burnet Title Holding LLC  (CIK 0001420937); TRG Services, Escrow, Inc.  (CIK 0001420736); NRT Texas Real Estate Services LLC  (CIK 0001420745); Corcoran Group Eastside, Inc.  (CIK 0001420651); NRT Settlement Services of Missouri LLC  (CIK 0001420454)",2007-12-18,2007-12-18,1,S-4,true,false,false,exhibit-only
0001420271,"Real Estate Services of Pennsylvania LLC  (CIK 0001420750); NRT Missouri LLC  (CIK 0001420753); Associated Client Referral LLC  (CIK 0001420762); South Land Title Co., Inc.  (CIK 0001420742); ATCOH Holding CO  (CIK 0001420776); Alpha Referral Network, LLC  (CIK 0001420679); NRT Commercial Ohio INC  (CIK 0001420637); Douglas & Jean Burgdorff, Inc.  (CIK 0001420687); Pacesetter Nevada, Inc.  (CIK 0001420960); Sunshine Group, Ltd.  (CIK 0001420643); NRT Insurance Agency, Inc.  (CIK 0001420690); Cotton Real Estate, Inc.  (CIK 0001420931); Coldwell Banker Pacific Properties LLC  (CIK 0001420954); Title Resource Group Services LLC  (CIK 0001420502); Sotheby's International Realty Licensee LLC  (CIK 0001420425); Rocky Mountain Settlement Services, LLC  (CIK 0001420429); Realogy Franchise Group LLC  (CIK 0001420444); NRT Utah LLC  (CIK 0001420450); NRT LLC  (CIK 0001420457); NRT Commercial Utah LLC  (CIK 0001420459); NRT Arizona LLC  (CIK 0001420463); CGRN, Inc.  (CIK 0001420310); Career Development Center, LLC  (CIK 0001420294); Referral Network, LLC  (CIK 0001420339); West Coast Escrow CO  (CIK 0001420334); Summit Escrow  (CIK 0001420327); ERA TM LLC  (CIK 0001420699); Coldwell Banker Real Estate LLC  (CIK 0001420274); Burrow Escrow Services, Inc.  (CIK 0001420273); Guardian Title Agency, LLC  (CIK 0001420337); Better Homes & Gardens Real Estate Licensee LLC  (CIK 0001420737); Real Estate Referrals LLC  (CIK 0001420751); NRT Missouri Referral Network LLC  (CIK 0001420752); Coldwell Banker Real Estate Services LLC  (CIK 0001420312); Coldwell Banker Residential Real Estate Services of Wisconsin, Inc.  (CIK 0001420771); Texas American Title CO  (CIK 0001420774); American Title CO of Houston  (CIK 0001420678); J.W. Riker - Northern R.I., Inc.  (CIK 0001420680); APEX Real Estate Information Services, LLP  (CIK 0001420684); APEX Real Estate Information Services, LLC  (CIK 0001420685); Corcoran Group - Brooklyn Landmark, LLC  (CIK 0001420653); Coldwell Banker Real Estate Services, Inc.  (CIK 0001420735); Market Street Settlement Group LLC  (CIK 0001420689); Home Referral Network LLC  (CIK 0001420964); Burnet Title LLC  (CIK 0001420938); DeWolfe Company, Inc.  (CIK 0001420933); DeWolfe Relocation Services, Inc.  (CIK 0001420484); Pacific Properties Referrals, Inc.  (CIK 0001420953); Coldwell Banker Commercial Pacific Properties LLC  (CIK 0001420495); Florida's Preferred School of Real Estate, Inc.  (CIK 0001420499); Title Resource Group Affiliates Holdings LLC  (CIK 0001420432); Sotheby's International Realty Affiliates LLC  (CIK 0001420426); Scranton Abstract, LLC  (CIK 0001420428); Realogy Services Venture Partner LLC  (CIK 0001420431); Realogy Global Services LLC  (CIK 0001420443); Pacific Access Holding Company, LLC  (CIK 0001420448); NRT Hawaii Referral LLC  (CIK 0001420458); NRT Arizona Referral LLC  (CIK 0001420462); Guardian Holding CO  (CIK 0001420468); Grand Title, LLC  (CIK 0001420469); FedState Strategic Consulting, INC  (CIK 0001420695); Equity Title Messenger Service Holding LLC  (CIK 0001420471); Century 21 Real Estate LLC  (CIK 0001420309); Cartus CORP  (CIK 0001420305); Advantage Title & Insurance, LLC  (CIK 0001420293); NRT Colorado LLC  (CIK 0001420338); West Coast Escrow Closing Co.  (CIK 0001420698); Mid-Exchange LLC  (CIK 0001420323); Equity Title CO  (CIK 0001420319); CB TM LLC  (CIK 0001420700); Real Estate Referral LLC  (CIK 0001421083); Texas American Title CO of Austin  (CIK 0001420773); Coldwell Banker Residential Referral Network, Inc.  (CIK 0001420683); Burgdorff Referral Associates, Inc.  (CIK 0001420688); DEWOLFE COMPANIES INC  (CIK 0000888138); Dewolfe Realty Affiliates  (CIK 0001420952); Referral Associates of Florida LLC  (CIK 0001420498); Realogy Services Group LLC  (CIK 0001420430); NRT Columbus LLC  (CIK 0001420461); Keystone Closing Services LLC  (CIK 0001420465); CDRE TM LLC  (CIK 0001420697); Four Star Corp.  (CIK 0001420343); National Coordination Alliance LLC  (CIK 0001420324); Coldwell Banker Residential Real Estate LLC  (CIK 0001420276); C21 TM LLC  (CIK 0001420701); Better Homes & Gardens Real Estate LLC  (CIK 0001420731); NRT Mid-Atlantic LLC  (CIK 0001420754); South-Land Title of Montgomery County, Inc.  (CIK 0001420741); NRT Texas LLC  (CIK 0001420749); Secured Land Transfers LLC  (CIK 0001420681); Burnet Title of Ohio, LLC  (CIK 0001420641); NRT Missouri Referral Network, Inc.  (CIK 0001420962); Sotheby's International Realty, Inc.  (CIK 0001420935); St. Joe Title Services LLC  (CIK 0001420496); Title Resources INC  (CIK 0001420500); Texas American Dissolution, Inc.  (CIK 0001420433); Sotheby's International Realty Referral Company, LLC  (CIK 0001420427); Realogy Licensing LLC  (CIK 0001420442); Hickory Title, LLC  (CIK 0001420466); First California Escrow CORP  (CIK 0001420694); Real Estate Referral Inc.  (CIK 0001420342); Colorado Commercial, LLC  (CIK 0001420335); Valley of California, Inc.  (CIK 0001420333); Fred Sands School of Real Estate  (CIK 0001420320); Coldwell Banker Residential Brokerage CO  (CIK 0001420275); TAW Holding Inc.  (CIK 0001420740); Guardian Title CO  (CIK 0001420321); Associates Realty Network  (CIK 0001420271); Miller Group, Inc.  (CIK 0001420930); Title Resource Group LLC  (CIK 0001420503); Lincoln Settlement Services LLC  (CIK 0001420779); Coldwell Banker Residential Referral Network  (CIK 0001420277); Batjac Real Estate Corp.  (CIK 0001420686); Referral Associates of New England LLC  (CIK 0001420932); Burgdorff Referral Associates LLC  (CIK 0001420759); Burnet Realty LLC  (CIK 0001420936); Title Resource Group Holdings LLC  (CIK 0001420504); Legend Title, LLC  (CIK 0001420446); Gulf South Settlement Services, LLC  (CIK 0001420467); Hillshire House, INC  (CIK 0001420341); Processing Solutions LLC  (CIK 0001420744); ERA General Agency of New Jersey, Inc.  (CIK 0001420481); Trust of New England, Inc.  (CIK 0001420934); TBR Settlement Services, LLC  (CIK 0001420434); NRT The Condo Store LLC  (CIK 0001420451); Mid-State Escrow CORP  (CIK 0001420691); Realogy Operations LLC  (CIK 0001420326); ERA Franchise Systems LLC  (CIK 0001420470); Burgdorff LLC  (CIK 0001420760); NRT Mid-Atlantic Title Services, LLC  (CIK 0001420951); NRT Settlement Services of Texas LLC  (CIK 0001420453); Shelter Title LLC  (CIK 0001420696); Referral Network Inc.  (CIK 0001420743); REALOGY CORP  (CIK 0001355001); St. Joe Real Estate Services, Inc.  (CIK 0001420497); NRT Arizona Commercial LLC  (CIK 0001420464); Coldwell Banker LLC  (CIK 0001420311); NRT Pittsburgh LLC  (CIK 0001420758); Cook-Pony Farm Real Estate, Inc.  (CIK 0001420479); NRT Missouri, Inc.  (CIK 0001420961); Referral Network LLC  (CIK 0001420955); Real Estate Services LLC  (CIK 0001420445); William Orange Realty, Inc.  (CIK 0001420292); Jack Gaughen LLC  (CIK 0001420755); Cartus Partner CORP  (CIK 0001421023); NRT Relocation LLC  (CIK 0001420455); Associates Investments  (CIK 0001420270); Patriot Settlement Services, LLC  (CIK 0001420447); NRT Arizona Exito LLC  (CIK 0001420778); NRT Sunshine Inc.  (CIK 0001420452); FSA Membership Services, LLC  (CIK 0001420692); Burnet Realty, Inc.  (CIK 0001420772); Franchise Settlement Services LLC  (CIK 0001420693); NRT New York LLC  (CIK 0001420456); Bob Tendler Real Estate, Inc.  (CIK 0001420340); Oncor International LLC  (CIK 0001420449); Associates Realty, Inc.  (CIK 0001420272); NRT Commercial LLC  (CIK 0001420460); ERA General Agency CORP  (CIK 0001420963); Burnet Title Holding LLC  (CIK 0001420937); TRG Services, Escrow, Inc.  (CIK 0001420736); NRT Texas Real Estate Services LLC  (CIK 0001420745); Corcoran Group Eastside, Inc.  (CIK 0001420651); NRT Settlement Services of Missouri LLC  (CIK 0001420454)",2007-12-18,2007-12-18,1,S-4,true,false,false,exhibit-only
